Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
ND: Northgate                                               , 2014, 04 - APR, 682, 199, 466, 0, 0, 0, 0, 0, 0, 1623, 3426, 0, 
ND: Northgate                                               , 2014, 05 - MAY, 1076, 198, 865, 0, 0, 0, 0, 1, 106, 1869, 3357, 0, 
ND: Northgate                                               , 2014, 06 - JUN, 1116, 324, 812, 0, 0, 0, 0, 30, 0, 1815, 3494, 0, 
ND: Northgate                                               , 2014, 07 - JUL, 1540, 499, 1034, 3, 0, 0, 3, 46, 0, 2522, 5376, 0, 
ND: Northgate                                               , 2014, 08 - AUG, 1198, 171, 1030, 2, 0, 0, 4, 5, 13, 2590, 5855, 0, 
ND: Northgate                                               , 2014, 09 - SEP, 1085, 253, 839, 0, 0, 0, 0, 0, 53, 1720, 3159, 0, 
ND: Northgate                                               , 2014, 10 - OCT, 1194, 295, 894, 0, 0, 0, 0, 0, 0, 1986, 3651, 0, 
ND: Northgate                                               , 2014, 11 - NOV, 936, 224, 709, 2, 0, 0, 6, 0, 0, 1605, 3304, 0, 
ND: Northgate                                               , 2014, 12 - DEC, 931, 330, 596, 0, 0, 0, 0, 0, 0, 1533, 3363, 0, 
ND: Northgate                                               , 2015, 01 - JAN, 1183, 507, 671, 3, 0, 0, 6, 0, 0, 878, 2203, 0, 
ND: Northgate                                               , 2015, 02 - FEB, 953, 516, 423, 6, 0, 0, 12, 1, 12, 756, 2093, 0, 
ND: Northgate                                               , 2015, 03 - MAR, 826, 327, 529, 9, 0, 0, 18, 0, 0, 997, 2012, 0, 
ND: Northgate                                               , 2015, 04 - APR, 656, 76, 584, 8, 0, 0, 16, 0, 0, 1366, 2654, 0, 
ND: Northgate                                               , 2015, 05 - MAY, 682, 53, 627, 11, 106, 34, 22, 0, 0, 1358, 2544, 0, 
ND: Northgate                                               , 2015, 06 - JUN, 1047, 275, 776, 11, 69, 27, 22, 0, 0, 1391, 2664, 0, 
ND: Northgate                                               , 2015, 07 - JUL, 1166, 98, 1094, 11, 139, 38, 22, 0, 0, 1913, 4091, 0, 
ND: Northgate                                               , 2015, 08 - AUG, 1113, 121, 1034, 10, 81, 40, 20, 0, 0, 1826, 3547, 0, 
ND: Northgate                                               , 2015, 09 - SEP, 1560, 137, 1477, 12, 120, 31, 24, 0, 0, 1497, 2528, 0, 
ND: Northgate                                               , 2015, 10 - OCT, 1253, 152, 1095, 11, 175, 37, 72, 0, 0, 1497, 2815, 0, 
ND: Northgate                                               , 2015, 11 - NOV, 852, 52, 801, 10, 61, 29, 20, 0, 0, 1541, 2451, 0, 
ND: Northgate                                               , 2015, 12 - DEC, 713, 80, 630, 12, 233, 63, 24, 0, 0, 1297, 2316, 0, 
ND: Northgate                                               , 2016, 01 - JAN, 842, 143, 696, 9, 240, 71, 18, 1, 30, 850, 1531, 0, 
ND: Northgate                                               , 2016, 02 - FEB, 731, 36, 737, 9, 261, 25, 18, 1, 30, 731, 1498, 0, 
ND: Northgate                                               , 2016, 03 - MAR, 862, 1, 857, 12, 249, 32, 24, 0, 0, 926, 1807, 0, 
ND: Northgate                                               , 2016, 04 - APR, 784, 14, 764, 14, 260, 57, 28, 0, 0, 996, 1773, 0, 
ND: Northgate                                               , 2016, 05 - MAY, 855, 56, 806, 14, 611, 44, 56, 0, 0, 1198, 2266, 0, 
ND: Northgate                                               , 2016, 06 - JUN, 1136, 67, 1076, 13, 487, 44, 52, 0, 0, 1304, 2434, 0, 
ND: Northgate                                               , 2016, 07 - JUL, 1126, 69, 1105, 13, 255, 42, 26, 2, 101, 1700, 3637, 2, 
ND: Northgate                                               , 2016, 08 - AUG, 1039, 51, 987, 11, 517, 35, 22, 0, 0, 1596, 3326, 0, 
ND: Northgate                                               , 2016, 09 - SEP, 1118, 113, 1012, 15, 658, 57, 30, 0, 0, 1361, 2539, 0, 
ND: Northgate                                               , 2016, 10 - OCT, 1142, 124, 1027, 13, 459, 55, 13, 0, 0, 1179, 2322, 0, 
ND: Northgate                                               , 2016, 11 - NOV, 1064, 54, 1008, 11, 431, 31, 22, 0, 0, 1128, 2191, 0, 
ND: Northgate                                               , 2016, 12 - DEC, 673, 85, 590, 10, 575, 44, 20, 0, 0, 1045, 2022, 0, 
ND: Pembina                                                 , 2008, 01 - JAN, 19602, 16692, 2910, 112, 6788, 2164, 224, 107, 3275, 17577, 35154, 0, 
ND: Pembina                                                 , 2008, 02 - FEB, 18456, 15552, 2904, 98, 6174, 2415, 196, 138, 4517, 17836, 35672, 0, 
ND: Pembina                                                 , 2008, 03 - MAR, 20594, 17326, 3388, 109, 7291, 2612, 218, 127, 3762, 24075, 48150, 0, 
ND: Pembina                                                 , 2008, 04 - APR, 20418, 16596, 3822, 114, 8121, 2910, 228, 124, 4085, 25899, 51798, 0, 
ND: Pembina                                                 , 2008, 05 - MAY, 19343, 15648, 3695, 116, 6974, 2576, 232, 142, 4897, 29118, 58236, 0, 
ND: Pembina                                                 , 2008, 06 - JUN, 19573, 16282, 3354, 91, 4776, 2269, 182, 111, 3077, 31883, 63766, 0, 
ND: Pembina                                                 , 2008, 07 - JUL, 18408, 15066, 3342, 107, 6407, 2671, 214, 106, 2967, 37886, 75772, 0, 
ND: Pembina                                                 , 2008, 08 - AUG, 17676, 14460, 3216, 100, 5755, 2023, 200, 139, 4133, 47283, 94566, 0, 
ND: Pembina                                                 , 2008, 09 - SEP, 18954, 15754, 3322, 106, 6267, 2550, 212, 97, 3381, 26303, 52606, 0, 
ND: Pembina                                                 , 2008, 10 - OCT, 18790, 15388, 3402, 109, 6742, 2431, 218, 138, 4763, 27170, 54340, 0, 
ND: Pembina                                                 , 2008, 11 - NOV, 17217, 14485, 2732, 114, 7122, 2482, 228, 156, 4950, 21545, 43089, 0, 
ND: Pembina                                                 , 2008, 12 - DEC, 15481, 12505, 3085, 91, 4528, 2042, 182, 96, 2373, 17883, 35766, 0, 
ND: Pembina                                                 , 2009, 01 - JAN, 16558, 13805, 2753, 101, 5622, 2268, 202, 83, 2439, 16993, 33986, 0, 
ND: Pembina                                                 , 2009, 02 - FEB, 15413, 12921, 2492, 99, 5185, 2346, 198, 107, 3622, 16090, 32180, 0, 
ND: Pembina                                                 , 2009, 03 - MAR, 17561, 14521, 3040, 90, 3945, 2698, 180, 117, 3565, 16425, 32850, 0, 
ND: Pembina                                                 , 2009, 04 - APR, 15128, 12548, 2580, 7, 475, 161, 14, 46, 2504, 10445, 20890, 0, 
ND: Pembina                                                 , 2009, 05 - MAY, 16002, 13274, 2728, 73, 3578, 1952, 146, 135, 4277, 19337, 38674, 0, 
ND: Pembina                                                 , 2009, 06 - JUN, 15900, 13390, 2834, 92, 5076, 2305, 184, 85, 2109, 22633, 45266, 0, 
ND: Pembina                                                 , 2009, 07 - JUL, 14916, 12934, 2748, 95, 5186, 2258, 190, 132, 2871, 33111, 66222, 0, 
ND: Pembina                                                 , 2009, 08 - AUG, 15396, 12671, 2725, 92, 5084, 1973, 184, 131, 3497, 36478, 72956, 0, 
ND: Pembina                                                 , 2009, 09 - SEP, 15753, 12916, 2837, 81, 4082, 1839, 162, 99, 2948, 24234, 48468, 0, 
ND: Pembina                                                 , 2009, 10 - OCT, 15911, 13214, 2804, 92, 5386, 2126, 184, 123, 3699, 25465, 50930, 0, 
ND: Pembina                                                 , 2009, 11 - NOV, 15965, 12924, 3041, 94, 5871, 1815, 188, 141, 4154, 24662, 49324, 0, 
ND: Pembina                                                 , 2009, 12 - DEC, 14890, 11770, 3227, 87, 4830, 1327, 174, 81, 1898, 19337, 38674, 0, 
ND: Pembina                                                 , 2010, 01 - JAN, 16246, 13834, 3515, 103, 6863, 2181, 206, 92, 2373, 16512, 33024, 0, 
ND: Pembina                                                 , 2010, 02 - FEB, 15994, 12660, 3379, 109, 6884, 2513, 218, 114, 3673, 16522, 33044, 0, 
ND: Pembina                                                 , 2010, 03 - MAR, 18640, 15198, 3439, 112, 7190, 2861, 224, 99, 2728, 21783, 43566, 0, 
ND: Pembina                                                 , 2010, 04 - APR, 17386, 14421, 3147, 104, 6438, 2394, 208, 124, 3783, 23843, 47686, 0, 
ND: Pembina                                                 , 2010, 05 - MAY, 17699, 14400, 3564, 107, 5717, 2740, 214, 148, 4916, 26609, 53218, 0, 
ND: Pembina                                                 , 2010, 06 - JUN, 17614, 14243, 3460, 92, 5097, 2304, 184, 92, 2140, 27571, 55142, 0, 
ND: Pembina                                                 , 2010, 07 - JUL, 15897, 12610, 3558, 102, 6146, 2319, 204, 104, 2339, 40366, 80732, 0, 
ND: Pembina                                                 , 2010, 08 - AUG, 16829, 13117, 3850, 113, 6205, 2855, 226, 110, 2782, 38267, 76534, 0, 
ND: Pembina                                                 , 2010, 09 - SEP, 16369, 12021, 4316, 97, 5308, 2663, 194, 118, 3569, 32439, 64878, 0, 
ND: Pembina                                                 , 2010, 10 - OCT, 17187, 12860, 4879, 106, 6993, 2961, 212, 143, 4080, 30335, 60670, 0, 
ND: Pembina                                                 , 2010, 11 - NOV, 17014, 12819, 4719, 95, 5580, 2373, 190, 141, 4813, 28560, 62424, 0, 
ND: Pembina                                                 , 2010, 12 - DEC, 15563, 11048, 4578, 102, 5788, 2851, 204, 72, 2026, 23638, 51591, 0, 
ND: Pembina                                                 , 2011, 01 - JAN, 16876, 12831, 4675, 95, 5151, 2077, 190, 56, 1929, 18345, 36651, 0, 
ND: Pembina                                                 , 2011, 02 - FEB, 15673, 11254, 4414, 90, 5868, 2304, 180, 109, 3441, 18959, 43378, 0, 
ND: Pembina                                                 , 2011, 03 - MAR, 18605, 13690, 5608, 99, 6241, 2724, 198, 82, 2752, 24783, 63044, 0, 
ND: Pembina                                                 , 2011, 04 - APR, 16336, 11013, 5365, 60, 3426, 1539, 120, 68, 2255, 16064, 36125, 0, 
ND: Pembina                                                 , 2011, 05 - MAY, 17729, 12041, 5839, 82, 4742, 3560, 164, 90, 3191, 21838, 51658, 0, 
ND: Pembina                                                 , 2011, 06 - JUN, 18299, 13012, 5719, 125, 8262, 4187, 250, 57, 2282, 30666, 68014, 0, 
ND: Pembina                                                 , 2011, 07 - JUL, 17414, 12285, 5210, 131, 8941, 4055, 262, 149, 3581, 41095, 108638, 0, 
ND: Pembina                                                 , 2011, 08 - AUG, 18207, 14337, 5782, 161, 7655, 3482, 322, 98, 3268, 40515, 109648, 0, 
ND: Pembina                                                 , 2011, 09 - SEP, 17379, 12959, 4652, 125, 7859, 2762, 250, 106, 3355, 29877, 69564, 0, 
ND: Pembina                                                 , 2011, 10 - OCT, 18508, 13733, 4931, 138, 8636, 3768, 276, 115, 3791, 27602, 60756, 0, 
ND: Pembina                                                 , 2011, 11 - NOV, 17328, 12907, 4624, 133, 7607, 4050, 266, 132, 4627, 25000, 60483, 0, 
ND: Pembina                                                 , 2011, 12 - DEC, 16155, 11541, 4626, 133, 8483, 2925, 266, 78, 2163, 23006, 55464, 0, 
ND: Pembina                                                 , 2012, 01 - JAN, 17566, 13076, 4465, 141, 8024, 2828, 282, 56, 2066, 18462, 41383, 0, 
ND: Pembina                                                 , 2012, 02 - FEB, 16918, 12273, 4645, 146, 8337, 3614, 292, 93, 3211, 22813, 46654, 0, 
ND: Pembina                                                 , 2012, 03 - MAR, 18717, 13581, 5138, 142, 9528, 4142, 284, 81, 2873, 31012, 71437, 0, 
ND: Pembina                                                 , 2012, 04 - APR, 18851, 14023, 4938, 145, 9188, 3305, 290, 92, 2866, 25968, 54887, 0, 
ND: Pembina                                                 , 2012, 05 - MAY, 18794, 12832, 6152, 101, 5672, 2661, 202, 147, 4767, 30001, 63859, 0, 
ND: Pembina                                                 , 2012, 06 - JUN, 18004, 12768, 5704, 136, 7742, 3549, 272, 89, 2431, 36031, 73419, 0, 
ND: Pembina                                                 , 2012, 07 - JUL, 18116, 13171, 5391, 140, 7806, 3703, 280, 74, 2208, 44233, 99823, 0, 
ND: Pembina                                                 , 2012, 08 - AUG, 17358, 12458, 4899, 143, 9892, 3322, 286, 99, 2981, 53730, 125199, 0, 
ND: Pembina                                                 , 2012, 09 - SEP, 17095, 12609, 4476, 142, 9095, 3168, 284, 97, 3336, 32081, 64719, 0, 
ND: Pembina                                                 , 2012, 10 - OCT, 19345, 14593, 4846, 138, 8859, 3538, 276, 123, 3771, 31133, 61350, 0, 
ND: Pembina                                                 , 2012, 11 - NOV, 17565, 12925, 4666, 137, 9751, 3451, 274, 148, 4735, 28827, 61151, 0, 
ND: Pembina                                                 , 2012, 12 - DEC, 15718, 11421, 4420, 138, 9235, 2565, 276, 57, 1681, 25859, 54528, 0, 
ND: Pembina                                                 , 2013, 01 - JAN, 18190, 13806, 4561, 136, 9358, 2290, 272, 57, 1890, 19617, 39397, 0, 
ND: Pembina                                                 , 2013, 02 - FEB, 17404, 12906, 4594, 117, 8800, 2234, 234, 84, 2783, 20836, 42976, 0, 
ND: Pembina                                                 , 2013, 03 - MAR, 18903, 13624, 5399, 123, 9908, 2573, 246, 87, 3034, 30910, 70861, 0, 
ND: Pembina                                                 , 2013, 04 - APR, 19686, 14523, 5162, 130, 10108, 2699, 260, 84, 2941, 25129, 52025, 0, 
ND: Pembina                                                 , 2013, 05 - MAY, 18438, 13368, 5574, 127, 8988, 2756, 254, 114, 4266, 31205, 64258, 0, 
ND: Pembina                                                 , 2013, 06 - JUN, 18488, 13635, 4993, 104, 6574, 2139, 208, 87, 2601, 34877, 69021, 0, 
ND: Pembina                                                 , 2013, 07 - JUL, 18807, 13785, 5109, 72, 6402, 1366, 254, 110, 2839, 42641, 94133, 0, 
ND: Pembina                                                 , 2013, 08 - AUG, 17442, 13183, 4598, 85, 6894, 1766, 208, 112, 3154, 53466, 123896, 0, 
ND: Pembina                                                 , 2013, 09 - SEP, 18507, 14323, 4214, 102, 7982, 1660, 204, 106, 3545, 31128, 57779, 0, 
ND: Pembina                                                 , 2013, 10 - OCT, 19809, 15414, 4395, 115, 8898, 2154, 230, 147, 4481, 32407, 64195, 0, 
ND: Pembina                                                 , 2013, 11 - NOV, 17674, 13763, 4088, 103, 8786, 2064, 206, 124, 4253, 30928, 66642, 0, 
ND: Pembina                                                 , 2013, 12 - DEC, 16040, 12098, 3745, 90, 6868, 1397, 180, 68, 2120, 26127, 54231, 0, 
ND: Pembina                                                 , 2014, 01 - JAN, 17420, 14192, 4068, 89, 7600, 1498, 178, 67, 2015, 18996, 37806, 0, 
ND: Pembina                                                 , 2014, 02 - FEB, 18293, 14392, 3896, 79, 6364, 1630, 158, 98, 3049, 19903, 41975, 0, 
ND: Pembina                                                 , 2014, 03 - MAR, 21131, 17203, 4317, 87, 7490, 2157, 174, 77, 2544, 24683, 53272, 0, 
ND: Pembina                                                 , 2014, 04 - APR, 22109, 17630, 4484, 106, 9201, 2342, 212, 95, 2777, 28531, 61605, 0, 
ND: Pembina                                                 , 2014, 05 - MAY, 20839, 16889, 4495, 137, 9115, 3105, 274, 112, 3925, 32105, 65969, 0, 
ND: Pembina                                                 , 2014, 06 - JUN, 20499, 15661, 4772, 117, 7451, 2254, 234, 86, 2351, 34036, 67252, 0, 
ND: Pembina                                                 , 2014, 07 - JUL, 18923, 14812, 4634, 113, 8505, 1979, 226, 81, 2203, 41743, 93413, 0, 
ND: Pembina                                                 , 2014, 08 - AUG, 17582, 13308, 4281, 103, 8477, 2254, 206, 144, 3864, 51855, 122701, 0, 
ND: Pembina                                                 , 2014, 09 - SEP, 18648, 14855, 4249, 95, 9270, 2563, 190, 75, 2981, 28014, 53332, 0, 
ND: Pembina                                                 , 2014, 10 - OCT, 19309, 15758, 3932, 113, 10620, 2272, 226, 134, 4085, 31546, 62249, 0, 
ND: Pembina                                                 , 2014, 11 - NOV, 17465, 13922, 3543, 120, 9350, 3691, 240, 115, 3906, 28508, 59759, 0, 
ND: Pembina                                                 , 2014, 12 - DEC, 16861, 13967, 3301, 123, 9576, 2785, 246, 58, 1745, 24590, 53218, 0, 
ND: Pembina                                                 , 2015, 01 - JAN, 17851, 14184, 3685, 115, 8868, 2902, 230, 2, 67, 18353, 37026, 0, 
ND: Pembina                                                 , 2015, 02 - FEB, 17328, 13965, 3355, 80, 6161, 1726, 160, 0, 0, 17372, 35816, 0, 
ND: Pembina                                                 , 2015, 03 - MAR, 20575, 16500, 4126, 99, 7824, 2449, 198, 1, 15, 22772, 47871, 0, 
ND: Pembina                                                 , 2015, 04 - APR, 19010, 16092, 3797, 104, 7545, 2678, 208, 75, 2455, 23447, 48313, 0, 
ND: Pembina                                                 , 2015, 05 - MAY, 18415, 14959, 3748, 98, 6925, 2545, 196, 100, 3454, 27550, 56635, 0, 
ND: Pembina                                                 , 2015, 06 - JUN, 18700, 15205, 3586, 73, 6077, 1565, 146, 91, 2306, 36125, 75285, 0, 
